run_id,pre_strategy,post_strategy,query_id,route_taken,retrieval_skipped,s_pop,pop_bucket,em,f1,ttft_ms,total_latency_ms,retrieval_calls,prompt_tokens_estimate,context_chars,entropy,adaptive_tau,skewness,kurtosis,dispersion,gold_in_top_k,answer_raw,answer_extracted
1,Always_Retrieve,Always_FAISS,5330178,vector,False,3070.0,high,0.000000,0.500000,1945.578,9737.616,1,652,1328,,1.951420,,,,True,Jazz and R&B,Jazz and R&B
1,Always_Retrieve,Always_FAISS,6498315,vector,False,77.0,low,0.000000,0.666667,1438.085,4334.236,1,442,469,,2.881957,,,,True,Writer Philosopher,Writer Philosopher
1,Always_Retrieve,Always_FAISS,6074424,vector,False,160.0,medium,1.000000,1.000000,3244.877,6498.993,1,595,1087,,2.722731,,,,True,United States,United States
1,Always_Retrieve,Always_FAISS,3827230,vector,False,44.0,low,1.000000,1.000000,3467.203,6947.039,1,590,1071,,2.987995,,,,True,Geilo,Geilo
1,Always_Retrieve,Always_FAISS,2965438,vector,False,160.0,medium,1.000000,1.000000,884.953,7090.293,1,529,825,,2.722731,,,,True,Uzeyir Hajibeyov,Uzeyir Hajibeyov
1,Always_Retrieve,Always_FAISS,1392964,vector,False,101162.0,high,0.000000,0.500000,2982.235,8967.553,1,702,1538,,1.296693,,,,True,Garage rock,Garage rock
1,Always_Retrieve,Always_FAISS,4740504,vector,False,13862.0,high,0.000000,0.000000,3475.530,6961.401,1,552,910,,1.604963,,,,True,None mentioned,None mentioned
1,Always_Retrieve,Always_FAISS,2436209,vector,False,145.0,medium,0.000000,0.000000,1866.708,5609.264,1,511,757,,2.745443,,,,True,No answer found,No answer found
1,Always_Retrieve,Always_FAISS,4626857,vector,False,68.0,low,0.000000,0.333333,1632.771,4909.484,1,459,543,,2.906728,,,,True,Church of Ireland,Church of Ireland
1,Always_Retrieve,Always_FAISS,1894471,vector,False,456.0,medium,0.000000,0.000000,2185.623,6565.273,1,566,967,,2.461105,,,,True,No answer found,No answer found
1,Always_Retrieve,Always_FAISS,197403,vector,False,1476.0,high,0.000000,0.000000,1064.443,5330.764,1,493,683,,2.144572,,,,True,Sergio Rubini,Sergio Rubini
1,Always_Retrieve,Always_FAISS,1808819,vector,False,82.0,low,0.000000,0.000000,1557.323,4683.424,1,480,629,,2.869157,,,,True,No answer found,No answer found
1,Always_Retrieve,Always_FAISS,2456925,vector,False,60.0,low,0.000000,0.000000,1491.729,4486.775,1,467,589,,2.930972,,,,True,No answer found,No answer found
1,Always_Retrieve,Always_FAISS,307456,vector,False,2918.0,high,0.000000,0.000000,1562.894,4698.357,1,480,629,,1.964450,,,,True,Samuel Fuller,Samuel Fuller
1,Always_Retrieve,Always_FAISS,5461465,vector,False,206.0,medium,0.000000,0.000000,1493.361,5991.418,1,529,829,,2.662765,,,,True,Lloyd Ultan,Lloyd Ultan
1,Always_Retrieve,Always_FAISS,76438,vector,False,1590.0,high,0.000000,0.500000,1888.318,5674.173,1,516,785,,2.124551,,,,True,Home invasion thriller,Home invasion thriller
1,Always_Retrieve,Always_FAISS,3195219,vector,False,407.0,medium,1.000000,1.000000,3104.129,9323.010,1,687,1453,,2.490951,,,,True,Charles Strouse,Charles Strouse
1,Always_Retrieve,Always_FAISS,6152249,vector,False,294790.0,high,1.000000,1.000000,2685.282,10749.964,1,743,1689,,1.195058,,,,True,Marta Kauffman,Marta Kauffman
1,Always_Retrieve,Always_FAISS,698369,vector,False,26251.0,high,0.000000,0.000000,2422.977,7279.195,1,587,1059,,1.486989,,,,True,No answer found,No answer found
1,Always_Retrieve,Always_FAISS,2435550,vector,False,5958.0,high,0.000000,0.000000,2412.135,7249.026,1,576,1015,,1.788442,,,,True,Leonard Bernstein,Leonard Bernstein
1,Always_Retrieve,Always_FAISS,1254794,vector,False,348.0,medium,0.000000,0.000000,3916.446,7843.748,1,638,1280,,2.531599,,,,True,Emotion,Emotion
1,Always_Retrieve,Always_FAISS,4614154,vector,False,836.0,medium,0.000000,0.000000,3642.239,7293.459,1,600,1117,,2.298597,,,,True,Christianity,Christianity
1,Always_Retrieve,Always_FAISS,3330984,vector,False,3966.0,high,1.000000,1.000000,976.104,5874.011,1,514,767,,1.886802,,,,True,Phyllis Schlafly,Phyllis Schlafly
1,Always_Retrieve,Always_FAISS,5024400,vector,False,827.0,medium,0.000000,0.000000,2100.677,6312.268,1,531,841,,2.301530,,,,True,Ben Jonson,Ben Jonson
1,Always_Retrieve,Always_FAISS,6515620,vector,False,1291432.0,high,1.000000,1.000000,2636.101,7919.503,1,650,1312,,1.106632,,,,True,Anglicanism,Anglicanism
1,Always_Retrieve,Always_FAISS,2060311,vector,False,3737.0,high,0.000000,0.000000,3792.770,7595.909,1,649,1316,,1.901637,,,,True,Christianity,Christianity
1,Always_Retrieve,Always_FAISS,1001346,vector,False,53.0,low,1.000000,1.000000,1907.819,5736.120,1,512,742,,2.954303,,,,True,Idries Shah,Idries Shah
1,Always_Retrieve,Always_FAISS,5278055,vector,False,79.0,low,0.000000,0.000000,846.934,2549.690,1,375,214,,2.876761,,,,False,No answer found,No answer found
1,Always_Retrieve,Always_FAISS,5944144,vector,False,169.0,medium,0.000000,0.000000,863.619,5191.194,1,482,629,,2.709945,,,,True,Ronald Nyswaner,Ronald Nyswaner
1,Always_Retrieve,Always_FAISS,2308777,vector,False,37.0,low,1.000000,1.000000,764.297,5360.265,1,456,545,,3.017953,,,,True,Bosnia and Herzegovina,Bosnia and Herzegovina
1,Always_Retrieve,Always_FAISS,3643589,vector,False,476.0,medium,1.000000,1.000000,2175.120,8710.489,1,627,1223,,2.449768,,,,True,Rugby League,Rugby League
1,Always_Retrieve,Always_FAISS,5899136,vector,False,268.0,medium,1.000000,1.000000,2259.923,6800.179,1,567,986,,2.597984,,,,True,Factual television,Factual television
1,Always_Retrieve,Always_FAISS,345035,vector,False,122.0,medium,0.000000,0.000000,4562.422,9136.930,1,616,1172,,2.784361,,,,True,No information,No information
1,Always_Retrieve,Always_FAISS,4109854,vector,False,62.0,low,0.000000,0.000000,2498.445,7504.323,1,639,1277,,2.924689,,,,True,J K Rowling,J K Rowling
1,Always_Retrieve,Always_FAISS,977153,vector,False,992.0,medium,1.000000,1.000000,2632.169,7909.181,1,617,1170,,2.252180,,,,True,Christian Camargo,Christian Camargo
1,Always_Retrieve,Always_FAISS,4914600,vector,False,277.0,medium,0.000000,0.000000,2959.685,5930.464,1,540,873,,2.589696,,,,True,No information,No information
1,Always_Retrieve,Always_FAISS,5669868,vector,False,48.0,low,1.000000,1.000000,1207.303,6045.518,1,534,839,,2.972438,,,,True,Lynn Coady,Lynn Coady
1,Always_Retrieve,Always_FAISS,1758360,vector,False,65.0,low,1.000000,1.000000,4479.860,4490.818,1,455,542,,2.915549,,,,True,Sweden,Sweden
1,Always_Retrieve,Always_FAISS,1223423,vector,False,122060.0,high,1.000000,1.000000,4266.414,8543.478,1,676,1422,,1.276022,,,,True,Austria,Austria
1,Always_Retrieve,Always_FAISS,2525215,vector,False,169.0,medium,0.000000,0.500000,2327.160,9319.275,1,662,1358,,2.709945,,,,True,Politician Financial Officer,Politician Financial Officer
1,Always_Retrieve,Always_FAISS,4795306,vector,False,5214.0,high,0.000000,0.000000,3046.615,9147.583,1,660,1348,,1.820041,,,,True,No answer found,No answer found
1,Always_Retrieve,Always_FAISS,4963285,vector,False,13069.0,high,0.000000,0.000000,1686.831,5070.727,1,492,679,,1.616772,,,,True,No answer found,No answer found
1,Always_Retrieve,Always_FAISS,2941735,vector,False,385.0,medium,1.000000,1.000000,1729.528,6934.202,1,585,1044,,2.505440,,,,True,Tod Browning,Tod Browning
1,Always_Retrieve,Always_FAISS,6029389,vector,False,30229.0,high,0.000000,0.000000,1105.746,5540.039,1,486,643,,1.463409,,,,True,Ron Nyswaner,Ron Nyswaner
1,Always_Retrieve,Always_FAISS,5989195,vector,False,165.0,medium,0.000000,0.000000,3651.050,7310.699,1,622,1216,,2.715555,,,,True,Physical action,Physical action
1,Always_Retrieve,Always_FAISS,2218076,vector,False,23448.0,high,0.000000,0.000000,1185.587,3565.534,1,418,391,,1.506507,,,,True,No answer found,No answer found
1,Always_Retrieve,Always_FAISS,3525079,vector,False,88.0,low,0.000000,0.000000,5662.046,5672.766,1,498,713,,2.854582,,,,True,Germany,Germany
1,Always_Retrieve,Always_FAISS,979999,vector,False,121.0,medium,0.000000,0.800000,1161.318,6976.993,1,574,1007,,2.786186,,,,True,William C. deMille,William C. deMille
1,Always_Retrieve,Always_FAISS,1382342,vector,False,3357.0,high,0.000000,0.000000,2213.873,4439.142,1,456,526,,1.928654,,,,True,No information,No information
1,Always_Retrieve,Always_FAISS,993118,vector,False,2827.0,high,1.000000,1.000000,991.080,4964.669,1,481,620,,1.972614,,,,True,Lee Jeong-beom,Lee Jeong-beom
1,Always_Retrieve,Always_FAISS,2447689,vector,False,99.0,low,1.000000,1.000000,1678.344,6723.484,1,536,851,,2.829790,,,,True,Katherine Kurtz,Katherine Kurtz
1,Always_Retrieve,Always_FAISS,329810,vector,False,2247.0,high,0.000000,0.000000,1577.072,7893.327,1,599,1101,,2.032484,,,,True,Federico Fellini,Federico Fellini
1,Always_Retrieve,Always_FAISS,6099166,vector,False,66.0,low,1.000000,1.000000,2185.336,4378.675,1,471,606,,2.912574,,,,True,United States,United States
1,Always_Retrieve,Always_FAISS,580445,vector,False,69.0,low,1.000000,1.000000,4723.888,9458.893,1,631,1233,,2.903854,,,,True,Tennis,Tennis
1,Always_Retrieve,Always_FAISS,169984,vector,False,1170.0,high,0.000000,0.000000,2556.580,7680.749,1,610,1163,,2.207400,,,,True,Broadway musical,Broadway musical
1,Always_Retrieve,Always_FAISS,5626390,vector,False,471.0,medium,0.000000,0.000000,7932.640,7943.647,1,637,1268,,2.452560,,,,True,None,None
1,Always_Retrieve,Always_FAISS,3530151,vector,False,17049.0,high,1.000000,1.000000,5964.818,5976.488,1,531,833,,1.564711,,,,True,Islam,Islam
1,Always_Retrieve,Always_FAISS,6437710,vector,False,1369.0,high,0.000000,0.000000,1776.121,5337.664,1,507,746,,2.164880,,,,False,Steven Erikson,Steven Erikson
1,Always_Retrieve,Always_FAISS,316576,vector,False,100.0,medium,1.000000,1.000000,3943.152,3953.845,1,435,454,,2.827646,,,,True,Football,Football
1,Always_Retrieve,Always_FAISS,2935404,vector,False,202.0,medium,0.000000,0.000000,1671.237,5021.915,1,504,728,,2.667501,,,,True,No answer found,No answer found
1,Always_Retrieve,Always_FAISS,2213822,vector,False,51.0,low,1.000000,1.000000,1849.281,7407.943,1,554,923,,2.961395,,,,True,Frans Sammut,Frans Sammut
1,Always_Retrieve,Always_FAISS,1081675,vector,False,22.0,low,1.000000,1.000000,5877.792,11766.316,1,686,1461,,3.099781,,,,True,Peru,Peru
1,Always_Retrieve,Always_FAISS,4775307,vector,False,88.0,low,0.000000,0.000000,2200.639,4411.352,1,449,508,,2.854582,,,,True,No information,No information
1,Always_Retrieve,Always_FAISS,408993,vector,False,2367.0,high,0.000000,0.000000,2660.419,7989.392,1,634,1256,,2.018817,,,,True,No answer found,No answer found
1,Always_Retrieve,Always_FAISS,5777650,vector,False,157.0,medium,0.000000,0.000000,1394.754,5590.218,1,520,793,,2.727127,,,,True,John Mellencamp,John Mellencamp
1,Always_Retrieve,Always_FAISS,3250671,vector,False,44.0,low,1.000000,1.000000,2023.752,6082.116,1,515,769,,2.987995,,,,True,Lebanon,Lebanon
1,Always_Retrieve,Always_FAISS,4169453,vector,False,3008.0,high,0.000000,0.000000,2687.699,10759.209,1,743,1689,,1.956647,,,,True,Marta Kauffman,Marta Kauffman
1,Always_Retrieve,Always_FAISS,3746560,vector,False,65.0,low,1.000000,1.000000,1268.635,5086.974,1,492,681,,2.915549,,,,True,Harrisburg Pennsylvania,Harrisburg Pennsylvania
1,Always_Retrieve,Always_FAISS,448999,vector,False,4505.0,high,0.000000,0.000000,2189.625,6577.571,1,533,846,,1.855394,,,,True,No answer found,No answer found
1,Always_Retrieve,Always_FAISS,1504862,vector,False,99.0,low,1.000000,1.000000,2366.667,9476.581,1,648,1293,,2.829790,,,,True,Huamachuco,Huamachuco
1,Always_Retrieve,Always_FAISS,719085,vector,False,77.0,low,0.000000,0.666667,2185.129,8751.669,1,619,1187,,2.881957,,,,True,Composer Violinist,Composer Violinist
1,Always_Retrieve,Always_FAISS,1422910,vector,False,3157.0,high,0.000000,0.000000,9597.548,9607.759,1,660,1357,,1.944278,,,,True,None,None
1,Always_Retrieve,Always_FAISS,1566723,vector,False,446.0,medium,1.000000,1.000000,4160.639,4169.676,1,465,557,,2.466947,,,,True,Model,Model
1,Always_Retrieve,Always_FAISS,3461643,vector,False,2192.0,high,1.000000,1.000000,2350.822,7061.395,1,589,1063,,2.039013,,,,True,Cortland,Cortland
1,Always_Retrieve,Always_FAISS,4452323,vector,False,53.0,low,1.000000,1.000000,4031.903,4044.233,1,417,394,,2.954303,,,,True,Iran,Iran
1,Always_Retrieve,Always_FAISS,922670,vector,False,365.0,medium,1.000000,1.000000,2152.631,4316.371,1,489,670,,2.519281,,,,True,Politician,Politician
1,Always_Retrieve,Always_FAISS,6323407,vector,False,93.0,low,0.000000,0.000000,2751.540,5551.141,1,478,624,,2.843025,,,,True,No information,No information
1,Always_Retrieve,Always_FAISS,3378338,vector,False,153.0,medium,1.000000,1.000000,1616.664,4860.305,1,513,764,,2.733099,,,,True,Microbiologist,Microbiologist
1,Always_Retrieve,Always_FAISS,2121883,vector,False,2642.0,high,0.000000,0.000000,3006.685,9031.146,1,682,1446,,1.990136,,,,True,Mala Powers,Mala Powers
1,Always_Retrieve,Always_FAISS,3822627,vector,False,357.0,medium,0.000000,0.000000,527.798,3177.500,1,380,242,,2.525012,,,,True,Guy de Maupassant,Guy de Maupassant
1,Always_Retrieve,Always_FAISS,4357528,vector,False,96.0,low,0.000000,0.000000,2879.307,8649.272,1,655,1347,,2.836325,,,,True,Religious concept,Religious concept
1,Always_Retrieve,Always_FAISS,3585425,vector,False,875.0,medium,0.000000,0.000000,2188.493,6572.760,1,571,994,,2.286235,,,,True,Sylvia,Sylvia
1,Always_Retrieve,Always_FAISS,1049941,vector,False,1421.0,high,0.000000,0.000000,1066.910,6411.258,1,562,964,,2.154813,,,,True,Christoph Schlingensief,Christoph Schlingensief
1,Always_Retrieve,Always_FAISS,6081120,vector,False,105.0,medium,1.000000,1.000000,3324.668,6657.688,1,550,917,,2.817180,,,,True,Country music,Country music
1,Always_Retrieve,Always_FAISS,6239727,vector,False,1219.0,high,1.000000,1.000000,2002.661,6016.503,1,526,822,,2.196281,,,,True,Terence Young,Terence Young
1,Always_Retrieve,Always_FAISS,809091,vector,False,940772.0,high,0.000000,0.500000,2049.765,10261.323,1,710,1556,,1.121596,,,,True,Rapper Songwriter Producer,Rapper Songwriter Producer
1,Always_Retrieve,Always_FAISS,5006548,vector,False,47.0,low,0.000000,0.000000,2155.122,4320.290,1,452,520,,2.976234,,,,True,No information,No information
1,Always_Retrieve,Always_FAISS,2436409,vector,False,206.0,medium,0.000000,0.000000,1200.949,7216.841,1,564,965,,2.662765,,,,True,Ronald Nyswaner,Ronald Nyswaner
1,Always_Retrieve,Always_FAISS,4420716,vector,False,30431.0,high,0.000000,0.000000,2570.835,7721.742,1,580,1037,,1.462318,,,,True,No answer found,No answer found
1,Always_Retrieve,Always_FAISS,6045815,vector,False,82.0,low,1.000000,1.000000,3230.029,6470.099,1,534,843,,2.869157,,,,True,Golf,Golf
1,Always_Retrieve,Always_FAISS,4565704,vector,False,215.0,medium,0.000000,0.000000,1146.037,5740.415,1,518,778,,2.652392,,,,True,Ron Nyswaner,Ron Nyswaner
1,Always_Retrieve,Always_FAISS,3221524,vector,False,235.0,medium,1.000000,1.000000,1889.147,5676.793,1,524,804,,2.630618,,,,True,Ben Hecht,Ben Hecht
1,Always_Retrieve,Always_FAISS,5483327,vector,False,1002.0,high,1.000000,1.000000,2861.652,8595.277,1,582,1038,,2.249458,,,,True,Varman dynasty,Varman dynasty
1,Always_Retrieve,Always_FAISS,5904527,vector,False,18507.0,high,1.000000,1.000000,2870.602,8619.775,1,640,1246,,1.549284,,,,True,Charlie Kaufman,Charlie Kaufman
1,Always_Retrieve,Always_FAISS,3495575,vector,False,46.0,low,1.000000,1.000000,3321.128,6652.356,1,515,748,,2.980090,,,,True,Poland,Poland
1,Always_Retrieve,Always_FAISS,4408940,vector,False,86.0,low,1.000000,1.000000,7746.857,7756.746,1,643,1281,,2.859351,,,,True,Canada,Canada
1,Always_Retrieve,Always_FAISS,3321084,vector,False,190.0,medium,0.000000,0.000000,2235.113,8953.356,1,608,1151,,2.682204,,,,True,Katherine Kurtz,Katherine Kurtz
1,Always_Retrieve,Always_FAISS,5298149,vector,False,533.0,medium,0.000000,0.000000,803.318,6435.767,1,505,731,,2.419740,,,,True,No mention of screenwriter for Arsenal.,No mention of screenwriter for Arsenal
1,Always_Retrieve,Always_FAISS,2180360,vector,False,1167.0,high,0.000000,0.000000,3503.837,7018.423,1,609,1153,,2.208096,,,,True,No mention,No mention
1,Always_Retrieve,Always_FAISS,5964016,vector,False,797.0,medium,0.000000,0.000000,2631.460,7904.315,1,647,1298,,2.311539,,,,True,No director found,No director found
1,Always_Retrieve,Always_FAISS,774681,vector,False,27659.0,high,0.000000,0.000000,8781.350,8793.243,1,672,1397,,1.478153,,,,True,None,None
1,Always_Retrieve,Always_FAISS,2116220,vector,False,18078.0,high,0.000000,0.000000,2903.164,8717.587,1,642,1298,,1.553662,,,,True,Crime Thriller,Crime Thriller
1,Always_Retrieve,Always_FAISS,6334551,vector,False,95357.0,high,0.000000,0.000000,4923.968,9859.065,1,706,1539,,1.303470,,,,True,Sindh,Sindh
1,Always_Retrieve,Always_FAISS,241622,vector,False,904.0,medium,0.000000,0.000000,3233.051,9709.408,1,655,1325,,2.277390,,,,True,Henry Purcell,Henry Purcell
1,Always_Retrieve,Always_FAISS,5060276,vector,False,56.0,low,0.000000,0.000000,2412.965,4837.616,1,468,570,,2.944033,,,,True,No information,No information
1,Always_Retrieve,Always_FAISS,5495438,vector,False,4.0,low,0.000000,0.000000,1740.765,5229.948,1,508,741,,3.291675,,,,True,No answer found,No answer found
1,Always_Retrieve,Always_FAISS,1994847,vector,False,945.0,medium,0.000000,0.000000,1897.883,5700.591,1,564,964,,2.265354,,,,True,Samuel Fuller,Samuel Fuller
1,Always_Retrieve,Always_FAISS,6458425,vector,False,437.0,medium,0.000000,0.500000,1888.857,7566.478,1,622,1204,,2.472310,,,,True,Jazz record label,Jazz record label
1,Always_Retrieve,Always_FAISS,5409905,vector,False,70.0,low,0.000000,0.000000,1975.052,5933.556,1,568,994,,2.901013,,,,False,No answer found,No answer found
1,Always_Retrieve,Always_FAISS,2436949,vector,False,938.0,medium,1.000000,1.000000,2364.631,7111.956,1,603,1119,,2.267372,,,,True,Mary Pickford,Mary Pickford
1,Always_Retrieve,Always_FAISS,1164002,vector,False,47.0,low,1.000000,1.000000,2489.129,7477.861,1,610,1150,,2.976234,,,,True,Michael Marshall Smith,Michael Marshall Smith
1,Always_Retrieve,Always_FAISS,298388,vector,False,78.0,low,0.000000,0.666667,2041.083,6129.762,1,536,861,,2.879346,,,,True,Czech politician,Czech politician
1,Always_Retrieve,Always_FAISS,3806305,vector,False,233.0,medium,1.000000,1.000000,5695.869,5706.547,1,482,643,,2.632722,,,,True,Germany,Germany
1,Always_Retrieve,Always_FAISS,2083522,vector,False,4508.0,high,0.000000,0.000000,2129.475,6400.434,1,552,916,,1.855231,,,,True,No answer found,No answer found
1,Always_Retrieve,Always_FAISS,3441419,vector,False,53201.0,high,1.000000,1.000000,3475.068,6958.938,1,591,1088,,1.377776,,,,True,Alternative Rock,Alternative Rock
1,Always_Retrieve,Always_FAISS,3475000,vector,False,62.0,low,1.000000,1.000000,1963.860,3945.782,1,447,497,,2.924689,,,,True,Association Football,Association Football
1,Always_Retrieve,Always_FAISS,2142099,vector,False,987.0,medium,0.000000,0.000000,1209.193,4847.345,1,478,629,,2.253552,,,,True,Ivo Perilli,Ivo Perilli
1,Always_Retrieve,Always_FAISS,5947774,vector,False,185.0,medium,1.000000,1.000000,4438.211,8885.375,1,652,1318,,2.688564,,,,True,Anthony Burgess,Anthony Burgess
1,Always_Retrieve,Always_FAISS,2024715,vector,False,4805.0,high,0.000000,0.000000,2849.372,8556.100,1,620,1204,,1.839709,,,,True,Kristian Bush,Kristian Bush
1,Always_Retrieve,Always_FAISS,5945781,vector,False,252.0,medium,0.000000,0.000000,2217.573,8878.891,1,587,1052,,2.613340,,,,True,Herbert Wilcox,Herbert Wilcox
1,Always_Retrieve,Always_FAISS,2837484,vector,False,62.0,low,1.000000,1.000000,1204.593,6032.249,1,529,816,,2.924689,,,,True,Sergio Rubini,Sergio Rubini
1,Always_Retrieve,Always_FAISS,3444224,vector,False,4582.0,high,1.000000,1.000000,3415.486,6841.967,1,581,1038,,1.851257,,,,True,Granbury,Granbury
1,Always_Retrieve,Always_FAISS,857874,vector,False,93777.0,high,0.000000,0.000000,3658.600,10985.802,1,715,1583,,1.305410,,,,True,Vishnu,Vishnu
1,Always_Retrieve,Always_FAISS,4165947,vector,False,416350.0,high,1.000000,1.000000,3024.264,6058.287,1,578,1024,,1.169741,,,,True,Amsterdam,Amsterdam
1,Always_Retrieve,Always_FAISS,2528903,vector,False,2759.0,high,0.000000,0.000000,1057.307,6353.399,1,520,796,,1.978905,,,,True,Babes in Toyland,Babes in Toyland
1,Always_Retrieve,Always_FAISS,5946123,vector,False,82.0,low,0.000000,0.000000,2387.805,9559.170,1,659,1348,,2.869157,,,,True,J B Priestley,J B Priestley
1,Always_Retrieve,Always_FAISS,6466253,vector,False,2383.0,high,0.000000,0.000000,3672.865,7360.967,1,596,1102,,2.017052,,,,True,Almond,Almond
1,Always_Retrieve,Always_FAISS,2144501,vector,False,702.0,medium,0.000000,0.000000,1866.444,9340.922,1,663,1367,,2.345851,,,,True,No mention of Game Over,No mention of Game Over
1,Always_Retrieve,Always_FAISS,1450145,vector,False,87.0,low,1.000000,1.000000,3346.865,6705.554,1,583,1027,,2.856956,,,,True,Ireland,Ireland
1,Always_Retrieve,Always_FAISS,1137769,vector,False,93.0,low,0.000000,0.000000,2624.641,7882.995,1,640,1274,,2.843025,,,,True,No answer found,No answer found
1,Always_Retrieve,Always_FAISS,4180934,vector,False,49.0,low,0.000000,0.400000,1979.178,7925.526,1,592,1075,,2.968701,,,,True,Anglican Christianity,Anglican Christianity
1,Always_Retrieve,Always_FAISS,1319275,vector,False,71.0,low,0.000000,0.000000,2829.718,5672.065,1,503,718,,2.898202,,,,True,No parent,No parent
1,Always_Retrieve,Always_FAISS,4124469,vector,False,1242.0,high,0.000000,0.000000,801.915,6425.041,1,537,852,,2.191217,,,,True,No mention of For Better or Worse.,No mention of For Better or Worse
1,Always_Retrieve,Always_FAISS,2910690,vector,False,211.0,medium,0.000000,0.666667,1227.765,4922.485,1,449,507,,2.656956,,,,True,Bastak city,Bastak city
1,Always_Retrieve,Always_FAISS,2020002,vector,False,3244.0,high,0.000000,0.000000,3171.729,6356.131,1,555,946,,1.937350,,,,True,Science Fiction,Science Fiction
1,Always_Retrieve,Always_FAISS,5277700,vector,False,5676.0,high,0.000000,0.000000,1648.284,4953.838,1,512,760,,1.799853,,,,True,Samuel Fuller,Samuel Fuller
1,Always_Retrieve,Always_FAISS,3319113,vector,False,47.0,low,1.000000,1.000000,8436.382,8444.095,1,586,1061,,2.976234,,,,True,India,India
1,Always_Retrieve,Always_FAISS,2182232,vector,False,1375.0,high,1.000000,1.000000,5346.130,5363.451,1,549,900,,2.163698,,,,True,France,France
1,Always_Retrieve,Always_FAISS,5933490,vector,False,192.0,medium,1.000000,1.000000,1139.674,3426.965,1,417,374,,2.679699,,,,True,Ian Rankin,Ian Rankin
1,Always_Retrieve,Always_FAISS,4172863,vector,False,393.0,medium,0.000000,0.000000,2274.789,6832.731,1,614,1173,,2.500085,,,,True,No answer found,No answer found
1,Always_Retrieve,Always_FAISS,2940443,vector,False,4857.0,high,0.000000,0.000000,2191.220,6583.134,1,575,1013,,1.837104,,,,True,No answer found,No answer found
1,Always_Retrieve,Always_FAISS,2232591,vector,False,65.0,low,0.000000,0.000000,3672.186,7354.576,1,573,1003,,2.915549,,,,True,No information,No information
1,Always_Retrieve,Always_FAISS,4209409,vector,False,69.0,low,1.000000,1.000000,7219.775,7228.879,1,606,1135,,2.903854,,,,True,Football,Football
1,Always_Retrieve,Always_FAISS,4817052,vector,False,154.0,medium,0.000000,0.666667,1667.493,8348.745,1,629,1227,,2.731594,,,,True,Physicist Mathematician,Physicist Mathematician
1,Always_Retrieve,Always_FAISS,6412151,vector,False,2034.0,high,0.000000,0.000000,1385.921,4167.789,1,470,596,,2.058793,,,,False,No answer found,No answer found
1,Always_Retrieve,Always_FAISS,6207449,vector,False,81.0,low,0.000000,0.000000,1651.938,6614.107,1,580,1037,,2.871667,,,,False,Tayari Jones,Tayari Jones
1,Always_Retrieve,Always_FAISS,5933992,vector,False,58.0,low,0.000000,0.000000,2076.271,6240.629,1,570,993,,2.937417,,,,True,No answer found,No answer found
1,Always_Retrieve,Always_FAISS,2616414,vector,False,73051.0,high,1.000000,1.000000,1024.696,7183.701,1,533,845,,1.335702,,,,True,Zulfikar Ali Bhutto,Zulfikar Ali Bhutto
1,Always_Retrieve,Always_FAISS,3078513,vector,False,25.0,low,1.000000,1.000000,3123.725,6256.912,1,572,992,,3.080765,,,,True,George Friedman,George Friedman
1,Always_Retrieve,Always_FAISS,1705343,vector,False,56027.0,high,0.000000,0.000000,2935.653,8815.726,1,652,1322,,1.370624,,,,True,Dwayne Johnson,Dwayne Johnson
1,Always_Retrieve,Always_FAISS,1509854,vector,False,100.0,medium,0.000000,0.500000,3169.885,6347.558,1,558,956,,2.827646,,,,True,Short film,Short film
1,Always_Retrieve,Always_FAISS,5725307,vector,False,421.0,medium,1.000000,1.000000,2070.261,6221.961,1,573,993,,2.482100,,,,True,Ken Wilber,Ken Wilber
1,Always_Retrieve,Always_FAISS,6259298,vector,False,82.0,low,0.000000,0.000000,3359.665,6726.963,1,607,1149,,2.869157,,,,True,Gene Wolfe,Gene Wolfe
1,Always_Retrieve,Always_FAISS,2943987,vector,False,31.0,low,0.000000,0.666667,2042.749,6140.738,1,537,834,,3.047148,,,,True,Women's Tennis,Women's Tennis
1,Always_Retrieve,Always_FAISS,1201284,vector,False,53.0,low,1.000000,1.000000,2376.959,7144.155,1,560,941,,2.954303,,,,True,Antibes,Antibes
1,Always_Retrieve,Always_FAISS,5940238,vector,False,442.0,medium,0.000000,0.000000,1388.902,6953.790,1,545,898,,2.469318,,,,False,Oriana Fallaci,Oriana Fallaci
1,Always_Retrieve,Always_FAISS,5276013,vector,False,61.0,low,1.000000,1.000000,4721.144,9453.185,1,701,1511,,2.927811,,,,True,Steve Carter,Steve Carter
1,Always_Retrieve,Always_FAISS,3521531,vector,False,222.0,medium,0.000000,0.400000,2021.418,6074.117,1,503,721,,2.644580,,,,True,Science fiction horror,Science fiction horror
1,Always_Retrieve,Always_FAISS,3482443,vector,False,11175.0,high,1.000000,1.000000,1790.056,3593.302,1,430,424,,1.648904,,,,True,Association Football,Association Football
1,Always_Retrieve,Always_FAISS,2349845,vector,False,78.0,low,1.000000,1.000000,3201.252,3210.615,1,420,388,,2.879346,,,,True,Football,Football
1,Always_Retrieve,Always_FAISS,3188789,vector,False,11633.0,high,0.000000,0.000000,2174.548,6532.975,1,590,1072,,1.640558,,,,True,No answer found,No answer found
1,Always_Retrieve,Always_FAISS,5958809,vector,False,69.0,low,0.000000,0.000000,2859.826,8589.334,1,654,1341,,2.903854,,,,True,No answer found,No answer found
